name,price,store,location,sold,details_link,description
The Body Shop Moringa Shampoo 250ml,Rp199.000,The Body Shop Indonesia,Tangerang Selatan,500+ terjual,https://www.tokopedia.com/tbs-official/the-body-shop-moringa-shampoo-250ml?extParam=ivf%3Dfalse%26keyword%3Dmoringa%26search_id%3D20250309050843D3CEE15DA4BFE30B0DWM%26src%3Dsearch,"Expired Date: July 2025

Pembersih rambut yang diperkaya dengan Community Fair Trade moringa seed oil dari Rwanda untuk membantu rambut kusam tampak lebih berkilau, dan halus. Diperkaya juga dengan vegan silk protein untuk membantu memperkuat rambut dan membuatnya tampak lebih sehat. Cocok untuk rambut yang tampak kusam.

How to Use
Tuangkan pada tangan dan campurkan dengan sedikit air untuk menciptakan busa. Pijatkan pada rambut dan bilas hingga bersih.
Jika terkena mata, segera bilas dengan air.

Lengkapi dengan rangkaian Moringa dari The Body Shop lainnya untuk hasil yang lebih optimal.


====== SYARAT & KETENTUAN======
1. The Body Shop Official Store dikelola oleh PT. Monica Hijau Lestari, selaku satu-satunya Distributor resmi di Indonesia yang diakui oleh The Body Shop International Ltd., dimana produk yang kami jual terjamin 100% Original & bersertifikasi BPOM.
2. Produk ready stock selama produk tersebut dapat dimasukkan ke dalam keranjang dan dapat diproses checkout.
3. Produk yang kami kirimkan memiliki expiry date minimal 9 bulan atau lebih, dalam kondisi 100% baru.
4. Proses pengemasan membutuhkan 1-2 hari kerja, sedangkan pengiriman Reguler & Sameday akan di proses pada hari kerja Senin - Jumat (Tidak termasuk hari libur nasional).
Status pesanan otomatis berubah jika pesanan sudah diterima oleh kurir jasa pengiriman.
5. Pengajuan pembatalan pesanan tidak dapat kami setujui apabila pesanan sudah dipacking / diserahkan kepada kurir jasa pengiriman.
6. Pengajuan komplain dapat diterima apabila dilakukan sebelum merubah status pesanan menjadi Selesai/Diterima, serta WAJIB memberikan bukti berupa foto & video unboxing.
The Body Shop Indonesia berhak untuk tidak menindaklanjuti pengajuan komplain yang tidak memenuhi syarat dan ketentuan ini.

Silahkan chat kami jika kamu memiliki pertanyaan seputar produk atau membutuhkan bantuan lainnya :)"
"WAKABA Superfood Moringa Leaf , Nutrisi Kesehetan Turunkan Gula darah - 150gr",Rp95.000,Organium,Jakarta Barat,20 terjual,https://www.tokopedia.com/organium/wakaba-superfood-moringa-leaf-nutrisi-kesehetan-turunkan-gula-darah-150gr?extParam=ivf%3Dfalse%26keyword%3Dmoringa%26search_id%3D20250309050843D3CEE15DA4BFE30B0DWM%26src%3Dsearch,"Wakaba Superfood Moringa dibuat dari tanaman Moringa Oleifera yang telah terbukti memiliki manfaat kesehatan ribuan selama ribuan tahun. Daun moringa adalah sumber yang baik untuk berbagai vitamin, mineral, protein, vitamin A (beta-caroten), B2 (riboflavin), B6, C, iron, magnesium, dengan bahan aktif seperti alkaloid, flavonoid, phenolate, tannin, quercentin dan chlorogenic acid. Manfaat: 1. Kaya antiokdisan 2. Menurunkan kadar gula darah 3. Mengurangi inflamasi 4. Menurunkan kolesterol 5. Meningkatkan sistem imun Saran Penyajian: 1. Campurkan 1-2 sendok teh (5-10 g) per sajian dengan 150ml air 2. Dapat juga dicampur 1-2 sendok teh (5-10 g) per sajian dengan jus, smoothies, salad, atau masakan PIRT 8133174025016-26"
Evershine Multipurpose Moringa Soothing Gel,Rp200.000,Evershine Official,Jakarta Barat,100+ terjual,https://www.tokopedia.com/evershine/evershine-multipurpose-moringa-soothing-gel?extParam=ivf%3Dtrue%26keyword%3Dmoringa%26search_id%3D20250309050843D3CEE15DA4BFE30B0DWM%26src%3Dsearch,"UPGRADED FORMULA, 10X POWERFUL MORINGA , 0% ALCOHOL
● COCOK UNTUK KULIT SENSITIF & BERJERAWAT ●

Moringa Soothing Gel (moisturizer) terbuat dari natural herbs dilengkapi dengan extracts Moringa, Turmeric dan Aloe Vera untuk membuat kulit jadi lebih segar, halus, dan lembap.

Moringa Oliefera Leaf Extract
Daun kelor memiliki kandungan Vit A, C, E, dan beta-karoten. Kandungan Vit A memiliki sifat anti inflamasi yang bantu cegah timbulnya jerawat, mencegah kerusakan kulit dan bantu hilangkan noda, bintik hitam, jerawat, hingga komedo. Vit C dapat membantu melawan tanda-tanda penuaan. Serta Vit E dan beta-karoten, yang membantu melindungi kulit dari kerusakan kulit akibat radikal bebas dan polusi lingkungan, serta membantu memperlambat proses penuaan kulit.

Curcuma Longa (Turmeric Extract)
Ekstrak kunyit, yang dikenal sebagai kurkumin, mengandung senyawa anti-inflamasi, antibakteri, dan antioksidan yang tinggi. Sifat anti-inflamasi dan antibakteri kurkumin dapat membantu mengobati jerawat dan mengurangi pertumbuhan bakteri penyebab jerawat. Sifat antioksidan dapat membantu melindungi kulit dari kerusakan kulit akibat radikal bebas dan paparan polusi lingkungan. Ini dapat membantu mencegah penuaan kulit dini.

Aloevera
Aloe vera yang biasa dikenal dengan lidah buaya mengandung Vit A, Vit C, dan Vit E. Memiliki fungsi sebagai perbaikan sel kulit, merangsang produksi kolagen, sebagai antioksidan, serta membantu melindungi kulit dari radikal bebas. Selain itu Aloe vera memiliki sifat anti-inflamasi, antibakteri dan antiseptik, yang membantu meredakan peradangan kulit, mengurangi kemerahan dan pembengkakan pada kulit akibat jerawat, luka bakar matahari, serta membantu mengurangi pertumbuhan bakteri penyebab jerawat meradang.

Aman untuk Bumil & Busui

PAO: 12 months
Expired : 24 months
BPOM : NA 18230105984"
Daun Kelor segar Moringa Moillifera Miracle leaves,Rp5.500,WHITE DOVE,Surabaya,90+ terjual,https://www.tokopedia.com/whitedoveonline/daun-kelor-segar-moringa-moillifera-miracle-leaves-tanpa-sortir-de73b?extParam=ivf%3Dfalse%26keyword%3Dmoringa%26search_id%3D20250309050843D3CEE15DA4BFE30B0DWM%26src%3Dsearch,"100gram daun Kelor Organik segar

ada 2 pilihan
1. Tanpa Sortir (100gr)
petik belum sortir ranting dan daun

2. Sortir Daun (100gr)
sortir buang ranting dan daun reject


Daun kelor adalah superfood yg kaya nutrisi vitamin mineral . Jaga kesehatan imun tubuh  dengan rutin konsumsi daun Kelor. 

Daun kelor ini sudah sering dipetik untuk dikonsumsi sendiri sebagai Sayur maupun Jamu / Obat-obatan. organik tanpa pestisida jadi Aman untuk konsumsi kita bersama.


Nama umum Indonesia: Kelor, limaran (Jawa) Inggris : Moringa, ben-oil tree, clarifier tree, drumstick tree Melayu : kalor, merunggai, sajina Vietnam : Chm ngy Thailand : ma-rum Pilipina : Malunggay


Ready stock dipohon.
Nb: Order masuk daun baru dipetik dan dikirim dihari yg sama atau esok hari (tergantung masuknya order dan antrian proses),  disarankan dengan GOJEK / GRAB EXPRESS.

Via kurir lain kami tidak jamin masih segar. Karena kalau sudah menginap 1 malam sudah layu (cocok untuk dikeringkan/dijadikan ramuan/serbuk teh daun kelor)

Moringa Moillifera atau Miracle leaves atau dikenali dengan daun Kelor punya banyak Khasiat bagi kesehatan Dan Imun. pada dasarnya imun yg lemah menyebabkan mudah sakit, jadi selalu perkuat imun (daya tahan tubuh) agar tetap sehat.

info di gambar no 2 , tentang ramuan traditional untuk meningkatkan daya tahan tubuh. gambar lain adalah foto asli tumbuhan nya.

#kelor mengandung antioksidan tinggi
#kelor mengandung protein tinggi Dan 18 asam amino


KHASIAT DAUN KELOR :

Bayi dan anak-anak pada masa pertumbuhan dianjurkan Organisasi Kesehatan Dunia WHO mengkonsumsi daun kelor. Perbandingan gram, daun kelor mengandung:

7 x vitamin C pada jeruk 4 x calcium pada susu 4 x vitamin A pada wortel 2 x protein pada susu 3 x potasium pada pisang

Organisasi ini juga menobatkan kelor sebagai pohon ajaib setelah melakukan studi dan menemukan bahwa tumbuhan ini berjasa sebagai penambah kesehatan berharga murah selama 40 tahun ini di negara-negara termiskin di dunia. Pohon kelor memang tersebar luas di padang-padang Afrika, Amerika Latin, dan Asia. National Institute of Health (NIH) pada 21 Maret 2008 mengatakan, bahwa pohon kelor Telah digunakan sebagai obat oleh berbagai kelompok etnis asli untuk mencegah atau mengobati lebih dari 300 jenis penyakit. Tradisi pengobatan ayurveda India kuno menunjukkan bahwa 300 jenis penyakit dapat diobati dengan daun moringa oleifera.

Manfaat utama daun kelor adalah:
#Manfaat Daun Kelor untuk kesehatan:

- Meningkatkan ketahanan alamiah tubuh
- Memelihara sistem imunitas tubuh
- Meningkatkan daya tahan tubuh
- Memberikan nutrisi untuk tubuh
- Kaya akan antioksidan
- Membantu menurunkan kadar gula darah
- Mendukung kadar gula normal tubuh
- Bersifat anti-peradangan
- Membantu meredakan peradangan
- Meningkatkan serum kolesterol alamiah
- Menurunkan kolesterol 
- Melindungi tubuh dari keracunan arsen
- Meningkatkan metabolisme tubuh
- Meningkatkan sistem sirkulasi yang menyehatkan
- Memudahkan pencernaan
- Meningkatkan energi
- Membantu mengatasi kanker
- Baik untuk daya ingat
- Menyegarkan mata dan otak
- Meningkatkan stuktur sel tubuh
- Memperindah kulit
- Mengurangi kerutan dan garis-garis pada kulit
- Meningkatkan fungsi normal hati dan ginjal
- Memberi perasaan sehat secara menyeluruh
- Untuk detoks
- untuk menurunkan berat badan
(gunakan 2sdt bubuk kelor campurkan saat sarapan dan 2sdt saat makan malam)
- untuk menaikkan berat badan
(gunakan 1sdt bubuk kelor+Susu+es krim+buah2an)
- Mengencangkan kulit (penggunaan sbg masker)


banyak sekali manfaatnya , lebih detail searching di internet/google"
Teh daun Kelor seduh curah herbal moringa Asli original,Rp14.500,propolis jakarta,Jakarta Timur,1rb+ terjual,https://www.tokopedia.com/herbalpropolis/teh-daun-kelor-seduh-curah-herbal-moringa-asli-original-celup-kelor?extParam=ivf%3Dfalse%26keyword%3Dmoringa%26search_id%3D20250309050843D3CEE15DA4BFE30B0DWM%26src%3Dsearch,"Teh seduh Kelor kencono sari Asli teh original

TERSEDIA
- CURAH DAUN KELOR
- CELUP KELOR

Deskripsi Teh Tubruk atau Seduh Daun Kelor ""Kencono Sari""
Bismillah,

Assalamu'alaikum,

Kali ini kami tawarkan salah satu produk teh herbal yang terbuat dari Daun Kelor, yaitu:

# Teh Seduh Daun Kelor ""Kencono Sari""

# Komposisi : Daun kelor 100%

# Netto +/- 40 gram

# Dinkes No. 510367404001520

# Hasil Uji Laboratorium No. 209/M/IV/2014

# Diproduksi oleh : CV. Berkah Mandiri Jaya


Daun Kelor (Moringa Oleifera) memiliki banyak khasiat, berdasarkan penelitian oleh Institute for Scientific Cooperation Tubingen tahun 1993, di antaranya:

# Hepatoprotector (pelindung fungsi hati)

# Anti oksidan yang sangat bagus untuk pencernaan

# Meningkatkan ketahanan alamiah tubuh

# Menyegarkan mata dan otak

# Meningkatkan metabolisme dalam tubuh

# Meningkatkan serum kolesterol alamiah

# Mengurangi kerutan dan garis-garis pada kulit

# Meningkatkan fungsi normal hati dan ginjal

# Mempercantik kulit

# Meningkatkan energi

# Memudahkan pencernaan

# Antioksidan

# baik untuk penderita Anemia, Dermatitis, dll"
Earth Love Life Javanese Moringa & Balinese Starfruit Body Wash 250Ml,Rp60.000,Guardian Official Store,Kab. Bekasi,70+ terjual,https://www.tokopedia.com/guardian-officia/earth-love-life-javanese-moringa-balinese-starfruit-body-wash-250ml?extParam=ivf%3Dfalse%26keyword%3Dmoringa%26search_id%3D20250309050843D3CEE15DA4BFE30B0DWM%26src%3Dsearch,"Experience the enchantment of our Javanese Moringa & Balinese Starfruit body wash, a fragrant masterpiece meticulously crafted to elevate your morning shower into a revitalizing and soul-rejuvenating ritual. Designed to uplift your spirits and energize your senses, each use embarks you on a journey of invigoration and pure delight with our luxurious body wash, now enriched with the finest ingredients, including exotic Javanese moringa and Balinese starfruit.


Immerse yourself in the captivating FLORAL FRUITY fragrance, with top notes of jasmine and white flowers, middle notes of rose and apple, and base notes of sandalwood and musky, creating a sensory experience that transports you to paradise.


Revel in the glory of glowing skin, achieve an even skin tone, and unlock inspired focus. Elevate your morning shower into a revitalizing and soul-rejuvenating ritual that energizes your senses.


BPOM: NA18220700007"
Paket Bundling: Kelor Energizer |  Biskuit Sehat (Healthy Sorghum Raisin) + Teh Kelor (Moringa Drip Tea) |Brand : La Moringa,Rp130.767,La Moringa Indonesia,Jakarta Selatan,19 terjual,https://www.tokopedia.com/lamoringa/paket-bundling-kelor-energizer-biskuit-sehat-healthy-sorghum-raisin-teh-kelor-moringa-drip-tea-brand-la-moringa?extParam=ivf%3Dfalse%26keyword%3Dmoringa%26search_id%3D20250309050843D3CEE15DA4BFE30B0DWM%26src%3Dsearch,"Biskuit Sehat (Healthy Sorghum Raisin) 2 + Teh Kelor (Moringa Drip Tea) 1 | Paket Bundling Kelor Energizer

Berisikan 2+1 Produk

---
Healthy Sorghum Raisin merupakan cemilan sehat berbahan dasar sorghum dan terdapat toppingan kismis diatasnya. Cemilan favorit segala usia, Kemasan ramah lingkungan, mudah di bawa kemana saja.

*Komposisi: Minyak Sayur, Gula Aren, Susu Bubuk, Kacang-kacangan, Kismis, Tepung Sorghum, Pemanis Alami, Telur

*Detail Produk
- Berat 80 gram
- Masa Penyimpanan 2 tahun

* Manfaat dari Healthy Sorghum Raisin:
- Gluten Free
- Tinggi Serat
- Tinggi Antioxidant
-  Multivitamin
- Kaya akan mineral, protein

--

Moringa Drip Tea adalah Teh Kelor No. 1 di Indonesia dengan bahan 100% organik tanpa bahan pengawet dan 100% halal.

*Komposisi: Biji, Bunga, Batang, Daun, Serbuk Moringa

*Faktanya Moringa/Kelor mengandung:
10x Vitamin A > Wortel
25x Zat Besi > Bayam
15x Potasium > Pisang
7x Vitamin C > Jeruk
17 Kalsium > Susu
9x Protein > Yougurt

*Detail Produk:
- Berat 50 gram
- Isi 10 Sachet dalam 1 Box
- Diseduh 2-3 kali tergantung ukuran gelas
- Besertifikasi HALAL
- Bersertifikasi BPOM
- Masa penyimpanan 2 tahun

*Manfaat Moringa Drip Tea bagi kesehatan :
- Meningkatkan imun tubuh
- Tinggi Antioxidant
- Anti-aging
- Mengandung vitamin A, D, C, kalsium, pottasium
- Meningkatkan Produksi ASI


--

Nah , Moriga Lovers banyak banget kan manfaat Moringa Drip Tea bagi kesehatan, langsung aja tambahkan ke keranjang belanja dan follow La Moringa Indonesia dapatkan DISKON menarik lainnya!"
[BONUS PARFUM SAAT LIVE] Moringa Dari Inspired Parfum Bandung,Rp83.000,INspired Parfum bandung,Bandung,70+ terjual,https://www.tokopedia.com/zahradila/bonus-parfum-saat-live-moringa-dari-inspired-parfum-bandung-55ml-super-premium-b026e?extParam=ivf%3Dfalse%26keyword%3Dmoringa%26search_id%3D20250309050843D3CEE15DA4BFE30B0DWM%26src%3Dsearch,"Bonus hanya saat live jika order minimal 30ml
Dan berlaku ke lipatan
Untuk pertanyaan lebih lanjut join saja live kita

Semua produk sudah extrait de pafum
Sehingga memiliki kualitas wangi dan aroma yang cukup tahan lam,a
Reseller harga khusus (chat saja), minimal selusin
Parfum bandung awet seharian harga terjangkau
Dengan karakteristik seperti yang ada difoto

Cara pakai : semprotkan parfum dengan jarak 1 jengkal dari pakaian
Jangan semprotkan dengan cara menempelkan parfum ke baju
Semprotkan parfum kurang lebih 5 semprotan parfum ke baju dan area tubuh yang anda inginkan.
Hindari area wajah seperti : mata, hidung & mulut.
Semprot kembali setelah 4-6 jam jika anda sering berada di luar ruangan dan sering terkena terik matahari dan hembusan angin. Jika menginginkan wangi di sepanjang hari

Harap lakukan video unboxing
Jika ingin penggantian jika terjadi kerusakan saat pengiriman
Barang kami packing dengan dus dan bubble tebal serta di lakban
Sesuai prosedur yang diwajibkan oleh ekpedisi
Harap chat atau ajukan komplain jika wangi tidak sesuai

Estmasi pengiriman:
Pesan masuk setelah jam 1 siang, akan dikirimkan ke esokan harinya
Minggu libur tidak ada pengiriman

#parfumbandung #parfumawet #parfummurah #parfumwanita #parfumpria #inspiredparfumbandung #parfumgrosir"
Kapsul Ekstrak Daun Kelor Moringa Isi 500mg @500mg - Resmi BPOM,Rp34.000,Sumber & Waras,Surabaya,100+ terjual,https://www.tokopedia.com/sumberwarassehat/kapsul-ekstrak-daun-kelor-moringa-isi-500mg-500mg-resmi-bpom?extParam=ivf%3Dfalse%26keyword%3Dmoringa%26search_id%3D20250309050843D3CEE15DA4BFE30B0DWM%26src%3Dsearch,"Kapsul Ekstrak Daun Kelor Moringa
Isi: 60 kapsul @ 500mg
Diproduksi oleh : Cv. Ardhi Jaya
Izin BPOM TR. 213 370 661
Expdate : Desember 2025

KOMPOSISI :
Ekstrak Daun Kelor (Moringa Oleifera Extract) 500mg

ATURAN PAKAI :
- Dewasa
Pencegahan 2 x 1 kapsul / hari
Pengobatan 3 x 3 kapsul / hari
- Anak-anak
Pencegahan 1 x 1 kapsul / hari
Pengobatan 2 x 2 kapsul / hari
- Sebaiknya diminum 30 menit sebelum makan

Kebaikan Nutrisi Alam Ada Di Setiap Helainya

Ekstrak Daun Kelor merupakan sumber penting vitamin B6, vitamin C, provitamin A sebagai beta-karoten, magnesium, protein dan nutrisi lain yg telah diteliti di Lab. oleh USDA.

Jika dibandingkan dengan makanan umum, daun kelor sangat tinggi dalam kandungan nutrisinya.

MANFAAT :
- Membantu mengatasi gizi buruk
- Sumber vitamin dan mineral tinggi
- Anti inflamasi / peradangan
- Mengatasi nyeri, letih, linu
- Mengobati mata minus, plus dan silinder
- Mengobati anemia
- Membantu mengobati sakit jantung
- Membantu menurunkan kolestrol
- Sumber berbagai macam vitamin, mineral, dll
- dll"
Moringa Oleifera 300 Capsules Naturama,Rp288.500,Naturama Herb,Jakarta Selatan,27 terjual,https://www.tokopedia.com/naturamaherb/moringa-oleifera-300-capsules-naturama?extParam=ivf%3Dfalse%26keyword%3Dmoringa%26search_id%3D20250309050843D3CEE15DA4BFE30B0DWM%26src%3Dsearch,"Moringa Oleifera Leaf Powder Organic Bubuk Daun Kelor Murni Organik Tidak mengandung pewarna atau pengawet. Praktis dan higienis. Sudah di kemas dalam kapsul Isi 300 Kapsul 100% Organic local grown and fair trade. 100% Alami tanpa campuran bahan kimia, pengawet atau pewarna. Kapsul Halal MUI LP POM MUI: 00140016360701 Kemasan toples HDPE Foodgrade Moringa oleifera adalah tanaman asli India utara yang juga dapat tumbuh di tempat tropis dan sub tropis lainnya, seperti Asia dan Afrika. Pengobatan tradisional telah menggunakan daun, bunga, biji, dan akar tanaman ini selama berabad-abad. Ini secara tradisional telah digunakan sebagai obat untuk kondisi seperti: Diabetes Peradangan yang berlangsung lama Infeksi bakteri, virus, dan jamur Nyeri sendi Kesehatan jantung Kanker Takaran penggunaan: Cukup 2 kali sehari, pagi dan sore Ready Stock. (Jika produk tayang berarti ada stok) Silahkan di Order. #moringaleaf #puremoringa #moringaoleifera"
DAUN KELOR BUBUK 50 GRAM 140 GRAM PREMIUM ORIGINAL ASLI MORINGA LEAVES POWDER ORGANIK MURNI BUMBU MASAKAN,Rp11.000,Nutrifarm Official,Kab. Tangerang,250+ terjual,https://www.tokopedia.com/nutrimartofficial/daun-kelor-bubuk-50-gram-140-gram-premium-original-asli-moringa-leaves-powder-organik-murni-bumbu-masakan-50-gram-7f4c1?extParam=ivf%3Dfalse%26keyword%3Dmoringa%26search_id%3D20250309050843D3CEE15DA4BFE30B0DWM%26src%3Dsearch,"Daun kelor bubuk merupakan produk yang dihasilkan dari pengeringan dan penghalusan daun kelor (Moringa oleifera). Daun kelor memiliki banyak kandungan nutrisi Termasuk Vitamin A, C, D , E, Kalsium, Zat Besi, Protein, Antioksidan, Serat dan Asam Amino, Daun kelor juga mengandung berbagai fitokimia, termasuk zeatin, quercetin, dan beta-sitosterol, yang dapat memberikan berbagai manfaat kesehatan tambahan.

Kandungan nutrisi yang sangat kaya dalam daun kelor menjadikannya sebagai salah satu superfood yang populer dalam bidang kesehatan dan gizi. Karena kekayaan nutrisinya dan mudah digunakan daun kelor bubuk sering digunakan sebagai suplemen atau tambahan gizi dalam makanan dan minuman.

Manfaat Daun Kelor Bubuk dapat
- Menurunkan Kolesterol,
- Membantu Mengontrol Gula Darah,
- Melawan berbagai Jenis Kanker,
- Mengurangi Peradangan,
- Meningkatkan Kekebalan tubuh,
- Meningkatkan ASI,
- Mengobati Insomnia,
- Mengatur fungsi tiroid.

Cara Penggunaan:
1. Dapat ditambahkan ke smoothie, sup, atau makanan minuman lainnya.
2. Campurkan 1 - 2 sdt daun kelor bubuk ke dalam air hangat atau jus buah sebagai minuman sehat.

Izin dinkes P-IRT 60931172291028 - 29
Berat produk 50 gram dan 140 gram"
