name,price,store,location,sold,details_link,description
Moringa Ekstrak Kapsul Daun Kelor Premium Obat Kesehatan Mata 60Kapsul,Rp35.000,Pancoran Herbal Store,Jakarta Selatan,29 terjual,https://www.tokopedia.com/pancoran-herbal/moringa-ekstrak-kapsul-daun-kelor-premium-obat-kesehatan-mata-60kapsul?extParam=ivf%3Dfalse%26keyword%3Dmoringa+capsule%26search_id%3D2025031000364028D8CA3399EAD8229J6K%26src%3Dsearch,"Kapsul Ekstrak Daun Kelor

Ekstrak Daun Kelor merupakan sumber penting vitamin B6, vitamin C, provitamin A sebagai beta-karoten, magnesium, protein dan nutrisi lain yg telah diteliti di Lab. oleh USDA. Jika dibandingkan dengan makanan umum, daun kelor sangat tinggi dalam kandungan nutrisinya.

Khasiat :
- Membantu mengatasi gizi buruk
- Sumber vitamin dan mineral tinggi
- Anti inflamasi / peradangan
- Mengatasi nyeri, letih, linu
- Mengobati mata minus, plus dan silinder
- Mengobati anemia
- Membantu mengobati sakit jantung
- Membantu menurunkan kolestrol

Komposisi :
Tiap kapsul mengandung ekstrak daun kelor (Moringa folium) 500 mg

Aturan Pakai :
Diminum 3 x 1-2 kapsul perhari"
Kapsul Kelor Moringa Capsule Superfood,Rp45.000,Batavia Herbal Shop,Jakarta Pusat,2 terjual,https://www.tokopedia.com/bataviaherbalshop/kapsul-kelor-moringa-capsule-superfood-1730946369672348749?extParam=ivf%3Dfalse%26keyword%3Dmoringa+capsule%26search_id%3D2025031000364028D8CA3399EAD8229J6K%26src%3Dsearch,"QLOR
✅ Produk Garansi Original
✅ Isi 30 kaps
✅ Komposi moringa oleifera folium ekstrak 
✅ Membantu memelihara kesehatan dengan menambah zat gizi
✅ Qlor POM TR 183 319 991 Diproduksi oleh Naturafit Thibbunabawi, Expired 07.2027




Daun kelor atau moringa sering disebut dengan Super Food. Hal ini dikarenakan kandungan daun kelor yang istimewa dengan manfaat paling utama adalah kandungan nutrisi dan gizinya yang tinggi, berguna bagi kesehatan tubuh manusia.  


Dari hasil penelitian Daun kelor setara dengan jeruk 7x vit C, wortel 3x vit A, pisang 3x potasium, susu 4x calsium, bayam 25x zat besi dan kacang 2x protein. 
Dengan mengkonsumsi ekstrak daun kelor secara teratur dapat memenuhi asupan gizi yang baik dan dibutuhkan oleh tubuh. 


Manfaat global daun Kelor/moringa :
▪️Meningkatkan ketahanan alamiah tubuh
▪️Menyegarkan mata dan otak
▪️Meningkatkan metabolisme tubuh dan imun tubuh
▪️Menurunkan kadar gula darah
▪️Mencegah anemia 
▪️Mengurangi peradangan 
▪️Meningkatkan struktur sel tubuh 
▪️Meningkatkan fungsi normal hati dan ginjal
▪️Menjaga kesehatan jantung dan sistem kardiovaskular
▪️Mencegah asma, penyempitan bronkial, serta peradangan saluran napas
▪️Melindungi tubuh dari gangguan saraf seperti multiple sclerosis (MS), Alzheimer, nyeri neuropatik, dan depresi
▪️ Melawan bakteri penyebab keracunan makanan
▪️Memperindah dan mempercantik
▪️Meningkatkan energi
▪️Memudahkan pencernaan
▪️Mencegah dan Mengobati Kanker
▪️Antioksidan alami 
▪️Antiradang 
▪️Memberi perasaan sehat secara menyeluruh
▪️Membantu mengatasi gizi yang buruk karena kaya akan kaya akan protein, vitamin, dan mineral
▪️Membantu proses pertumbuhan dan perkembangan tubuh
▪️ Membantu Mengatasi stunting
Dari berbagai sumber 


Aturan Pakai : 
3x sehari, sekali minum 2 kapsul
dosis bisa berubah sesuai kebutuhan


PERHATIAN 
Hati hati untuk yang alergi terhadap kandungan produk ini"
ONOAKE EKSTRAK - MORINGA OLEIFERA - 1 BOX @30 KAPSUL,Rp144.800,SUMBER MAKMUR PT,Semarang,50+ terjual,https://www.tokopedia.com/sumbermakmurpt/onoake-ekstrak-moringa-oleifera-1-box-30-kapsul?extParam=ivf%3Dfalse%26keyword%3Dmoringa+capsule%26search_id%3D2025031000364028D8CA3399EAD8229J6K%26src%3Dsearch,"ONOAKE EKSTRAK - MORINGA OLEIFERA - 1 BOX @30 KAPSUL *1 BOX ISI 30 KAPSUL @500 MG ( Kapsul ) ONOAKE adalah Suplemen Daun Kelor Kapsul Premium ONOAKE mengandung ekstrak Moringa oleifera (kelor), ekstrak Phyllanthus niruri (meniran) , ekstrak Nigella sativa (jinten Hitam) yang dapat membantu menjaga kesehatan tubuh. Dan Moringa oleifera yang merupakan salah satu bahan utama dalam ONOAKE telah dikenal luas di dunia sebagai pohon ajaib karena kandungan nutrisinya yang tinggi. KOMPOSISI Tiap 500 mg mengandung: Ekstrak Moringa oleifera folium 300 mg .Ekstrak Phyllanthus niruri herba 100 mg Ekstrak Nigella sativa semen 100 mg INDIKASI Membantu memelihara kesehatan, natural food suplemen Natural sumber energi Sumber esential Amino Acids Anti-Oksidan dan Anti-peradangan Anti-cancer Anti Diabetes DOSIS Therapy: 3x sehari 2-3 kapsul, diminum sesudah makan Maintenance: 1 hari 1 kapsul Penyimpanan : simpan dibawah suhu 30° dalam wadah kering dan tertutup rapat hindarkan dari sinar matahari #daunkelor #daunkelorkapsul #pegagan #"
Kapsul daun kelor moringa suplement diabetes kolesterol tulang sendi,Rp30.000,Bisilasah_NEW,Surakarta,13 terjual,https://www.tokopedia.com/bisilasah-381/kapsul-daun-kelor-moringa-suplement-diabetes-kolesterol-tulang-sendi-1729584761394201794?extParam=ivf%3Dfalse%26keyword%3Dmoringa+capsule%26search_id%3D2025031000364028D8CA3399EAD8229J6K%26src%3Dsearch,"Kapsul Daun Kelor Moringa suplemen Kesehatan untuk :

Diabetes
Kolesterol
Tulang Serta Sendi

Kapsul daun kelor merupakan suplemen kesehatan yang sangat bermanfaat untuk menjaga kesehatan jantung, mata, tulang dan otak. Selain itu juga mengandung antioksidan yang sangat tinggi serta vitamin C.

Manfaat Kapsul Daun Kelor Moringa: - Mendukung kesehatan otak - Detoksifikasi tubuh - Mengontrol tekanan darah - Mempercepat metabolisme tubuh - Mengontrol kadar kolesterol - Menjaga kesehatan jantung - Menjaga kekuatan tulang dan gigi -Meningkatkan daya penglihatan

Kandungan: Suplemen ini terbuat dari daun kelor yang berasal dari Indonesia.
Nomor registrasi BPOM nya adalah 203309291.

Spesifikasi Produk: Jenis paket dari produk ini adalah satu botol berisi 60 kapsul. Produk ini diperuntukkan bagi dewasa dengan rentang usia bebas penggunaannya. Simpanlah produk dalam kondisi sejuk dan hindari terkena sinar matahari langsung agar dapat bertahan hingga 24 bulanan sejak tanggal pembelian pertama kali. Dapatkan manfaatnya sekarang juga dengan mengonsumsi suplemen daun kelor moringa secara rutin setiap hari!"
"KAPSUL DAUN KELOR ORGANIK KELOFIT (MORINGA OLEIFERA) 60 Kapsul, 500 Mg",Rp34.000,MITRA ALAM HERBALIS,Kab. Cianjur,7 terjual,https://www.tokopedia.com/mitra-alam-herbalis/kapsul-daun-kelor-organik-kelofit-moringa-oleifera-60-kapsul-500-mg?extParam=ivf%3Dfalse%26keyword%3Dmoringa+capsule%26search_id%3D2025031000364028D8CA3399EAD8229J6K%26src%3Dsearch,"KELOFIT (Merek Terdaftar) Kapsul Daun Kelor, mengandung 100% extract daun Kelor ( Moringa Oleifera ) , diproses dengan pengolahan obat herbal terstandar dengan tingkat kehalusan 500 mesh sehingga mudah diserap oleh tubuh

KELOFIT dengan kandungan murni serbuk daun kelor nya merupakan supplement alami, sumber antioksidan alami, asam amino essensial, multivitamin dan mineral, serta sumber asupan nutrisi tinggi alami lainnya bagi tubuh, oleh karena nya biasa disebut dengan: The Richest Superfood in The World, karena mengandung:

92 jenis nutrisi
46 jenis anti oksidan
18 jenis asam amino esensial diantara nya: Threonine, Isoleusine, Leucine, Phenylalanine, Lysine, Methionine, Valine, Tryptophan, Arginine, Cystine
Vitamin: B1, B2, B3, B6, B7, A, C, K, E dan D
Mineral-mineral: Calsium ( Ca ), Kalium ( K ), Magnesium ( Mg ), Phosfor ( P ), Seng ( Zn ) Tembaga ( Cu ) dan Zat besi ( Fe )

Manfaat serbuk Daun Kelor KELOFIT :

- Mencegah Kanker
- Menyehatkan Pencernaan
- Menyeimbangkan kadar gula darah ( anti diabetes)
- Menurunkan kadar kolesterol jahat
- Menyehatkan tulang
- Menyehatkan mata
- Melawan Radikal bebas
- Meningkatkan immunitas tubuh
- Mencegah pembentukan plak di Arteri ( pembuluh darah) sehingga bisa mencegah penyakit Jantung
- Menurunkan tekanan darah ( Hipertensi )
- Menjaga kesehatan Ginjal
- Memiliki sifat anti bakteri dan anti jamur untuk melawan infeksi/peradangan.
- Meningkatkan kesehatan kulit

KELOFIT mengandung 500 mg serbuk kelor dalam tiap kapsul nya.

Mitra Alam Herbalis, produk herbal original berkualitas dijamin 100%.

Lihat aturan pemakaian

Perhatian:
Tidak dianjurkan di konsumsi oleh wanita hamil pada masa usia kehamilan muda ( Trimester pertama )

Pastikan anda membeli produk berkualitas kami dengan harga yang pantas bagi kesehatan anda sekeluarga.

KESEHATAN ADALAH HARTA YANG PALING BERHARGA"
Dankelor Bantu Atasi Sprema Encer Sprema Kosong Oilgosprema Hipospremia Kelainan Sprema dan Promil Pria EXTRACT Moringa Oleifera 60 Kapsul @1045mg BPOM Halal,Rp92.500,dherb official,Kab. Bandung,6 terjual,https://www.tokopedia.com/dherb-official/dankelor-bantu-atasi-sprema-encer-sprema-kosong-oilgosprema-hipospremia-kelainan-sprema-dan-promil-pria-extract-moringa-oleifera-60-kapsul-1045mg-bpom-halal-1729819327326487901?extParam=ivf%3Dfalse%26keyword%3Dmoringa+capsule%26search_id%3D2025031000364028D8CA3399EAD8229J6K%26src%3Dsearch,"Detail Produk :

Nama Produk : DanKelor
Isi : 60 Kapsul
BPOM TR 223016561
Produksi : PT KANDIN BERKAH MANDIRI
Aturan Konsumsi :

DanKelor : 3 x 2 Kapsul Sehari
Konsumsi masing masing sesudah makan
disclaimer : ""dikarenakan ini herbal jadi khasiat setiap orang bisa berbeda-beda"""
DAUN KELOR / MORINGA OLEIFERA / MASKER / 100 KAPSUL,Rp22.500,missgreenid,Kab. Wonosobo,30+ terjual,https://www.tokopedia.com/missgreenid-1/daun-kelor-moringa-oleifera-masker-100-kapsul?extParam=ivf%3Dfalse%26keyword%3Dmoringa+capsule%26search_id%3D2025031000364028D8CA3399EAD8229J6K%26src%3Dsearch,"~ 100 kapsul daun kelor @500mg.
~ 100% DAUN KELOR HIJAU SEGAR DIKERINGKAN .
~ Tanpa Campuran, Pengawet/ Pewarna.
~ Daun kelor tidak memiliki efek samping, dan dapat diminum rutin.

Khasiat
1. Menurunkan tekanan darah tinggi (anti hipertensi).
2. Mengurangi kolesterol dan baik untuk jantung .
3. Menurunkan kadar gula dalam darah / diabetes.
4. Sebagai antioksidan, mengeluarkan racun dalam tubuh (detoxifikasi).
5. Anti kanker dan tumor
6. Mencegah kerusakan hati dan ginjal .
7. Mengatasi kemandulan.
8. Peluruh lemak.
9. Mempercepat produksi sel darah merah ( baik diminum untuk ibu2 setelah kelahiran) juga berfungsi sebagai pelancarASI(asi booster)
10. Memperkuat rahim.
11. Membantu meringankan sakit pegal karena asam urat dan rematik.
12. Sumber multivitamin dan mineral yang berasal dari alam serta bernutrisi tinggi alami bagi tubuh
13. Direkomendasikan untuk pengidap HIV/AIDS
14. Daun kelor juga bisa digunakan untuk menghilangkan jerawat.
15. Untuk Menurunkan berat badan.
16. Untuk mengatasi alergi.
17. Dapat dikonsumsi sebagai stamina booster
18. Mengurangi bakteri negatif dan anti racun dalam tubuh

Hidup sehat hidup dari alami.

- Isi dikemas dalam kapsul produksi Kapsulindo Nusantara, LPPOM 00170016360701

Aturan pakai :
Pencegahan : 3 x 1 Kapsul perhari
Pengobatan : 3 x 2 Kapsul perhari

Masker cara pakai :
Buka 2-3 kapsul campurkan dengan air hangat usapkan pada kulit yang berjerawat. tunggu 15-20 menit lalu cuci bersih dengan air.


Semoga bermanfaat
ORI by missgreen


#kelor #herbal #kesehatan #supplement #hipertensi #kolesterol #lemak #detox #jerawat #alami #jualkelor"
Kapsul Daun Kelor isi 100 - Moringa Indonesia,Rp95.000,Naturista Store,Jakarta Barat,750+ terjual,https://www.tokopedia.com/naturistastore/kapsul-daun-kelor-isi-100-moringa-indonesia?extParam=ivf%3Dfalse%26keyword%3Dmoringa+capsule%26search_id%3D2025031000364028D8CA3399EAD8229J6K%26src%3Dsearch,"Kapsul Daun Kelor Kelorina - 100 kapsul Kapsul Daun Kelor Kelorina mengadung serbuk daun kelor halus Royal Moringa, bahan makanan bernutrisi tinggi yang berasal dari 100% daun kelor segar organik, diolah dengan metode Moringa Organik Indonesia yang menjamin keutuhan nutrisi tinggi yang dikandungnya serta sudah bersertifikat BPOM. Kapsul Daun Kelor Kelorina mengandung : - 46 anti oksidan kuat - 36 anti inflamasi - 18 asam amino lengkap serta multivitamin dan mineral yang berguna bagi nutrisi tubuh. Manfaat Serbuk Daun Kelor Kelorina : - Meningkatkan imunitas tubuh, menjaga daya tahan tubuh. - Menjaga kebugaran, kesehatan kulit dan mata serta stamina tubuh - Menjaga kesehatan gula darah serta kadar kolesterol - Berkahsiat sebagai penyembuhan dan dapat mengatasi lebih dari 300 penyakit - Mengandung kalsium yang sangat baik bagi tubuh dan juga untuk ibu menyusui. - Bagi ibu menyusui dapat meningkatkan kualitas dan kuantitas produksi ASI - Dan masih banyak manfaat dari nutrisi daun kelor lainnya. Cara penggunaan : Untuk pemulihan : 3x3 kapsul/hari Untuk suplemen kesehatan : 3x2 kapsul/hari Komposisi : 100% serbuk daun kelor 500 mesh (tingkat kehalusan) sehingga mudah diserap oleh tubuh. Diproduksi oleh PT Moringa Organik Indonesia BPOM RI MD 619111001777 Tersedia juga serbuk daun kelor Royal Moringa Info lebih lanjut, kunjungi IG amp; FB kami @naturista.store #kelorjakarta #boosterasi #kapsulkelor #tepungdaunkelor #royalmoringa"
KELOREENA KAPSUL EKSTRAK DAUN KELOR 100% ASLI ORIGINAL MORINGA,Rp97.500,Fizaherbal,Yogyakarta,2 terjual,https://www.tokopedia.com/fizaherbal/keloreena-kapsul-ekstrak-daun-kelor-100-asli-original-moringa?extParam=ivf%3Dfalse%26keyword%3Dmoringa+capsule%26search_id%3D2025031000364028D8CA3399EAD8229J6K%26src%3Dsearch,"KELOREENA KAPSUL EKSTRAK DAUN KELOR 100% ASLI ORIGINAL MORINGA

KHASIAT LENGKAP DAUN KELOR PADA KELOREENA :

1. Mengatasi Anemia
2. Mengurangi kolesterol dan baik untuk keseahatan jantung .
3. Menurunkan kadar gula darah / diabetes.
4. Sebagai antioksidan, mengeluarkan racun dalam tubuh (detoxifikasi).
5. Sebagai Anti kanker & Tumor
6. Mencegah kerusakan hati dan ginjal
7. Mengatasi kemandulan, dan bagus untuk memperkuat rahim
8. Mempercepat produksi sel darah merah ( baik diminum untuk ibu2 setelah kelahiran) juga berfungsi sebagai PELANCAR ASI (asi booster)
9. Membantu meringankan sakit pegal karena asam urat dan rematik.
10. Sumber multivitamin dan mineral
11. Direkomendasikan untuk pengidap HIV/AIDS
12. Daun kelor juga bisa digunakan untuk masker menghilangkan jerawat,dll
13. Obat Radang Arthitis

KELORENA adalah produk kesehatan berbentuk kapsul berisi serbuk dan ekstrak tanaman daun kelor (moringga oleifera)Tanaman kelor dipercaya dan terbukti secara turun temurun membantu mengobati berbagai macam penyakit Aman dikonsumsi wanita hamil & ibu menyusui.Dan bisa dipastikan efek samping yang diberikannya juga selalu POSITIF. Walau ukuran daun nya kecil, daun kelor memiliki banyak manfaat penting bagi kesehatan tubuh. Bahkan, para ilmuan menyebutnya sebagai POHON AJAIB (Miracle Tree) Penelian daun kelor dilakukan sejak 1980.

Organisasi kesehatan dunia WHO menganjurkan bagi anak-anak dan bayi dalam masa pertumbuhan untuk mengkonsumsinya, karena manfaat dari kandungan daun kelor yang bersar yaitu :

- Potasium tiga kali lipat dari pada pisang.
- Kalsium empat kali lipat daripada susu.
- Vitamin C tujuh kali lipat daripada jeruk.
- Vitamin A empat kali lipat lebih banyak dari pada wortel.
- Dua kali lipat protein dari pada susu.

KELOREENA 50 KAPSUL :
harga Resmi 87.000
dibawah harga 87.000 produk tersebut palsu"
Kapsul Daun Kelor / Moringa Oleifera suplement vitamin Antibactrial Antivirus BPOM - 50 Kapsul,Rp18.512,Omah iraania_NEW,Surabaya,3 terjual,https://www.tokopedia.com/omah-iraania-728/kapsul-daun-kelor-moringa-oleifera-suplement-vitamin-antibactrial-antivirus-bpom-50-kapsul-1729612585359869227?extParam=ivf%3Dfalse%26keyword%3Dmoringa+capsule%26search_id%3D2025031000364028D8CA3399EAD8229J6K%26src%3Dsearch,"Kapsul Daun Kelor (Moringa Oleifera)
Terbuat dari 100% murni daun kelor yang dikeringan dalam ruangan sehingga menjaga kualitas daun agar tetap hijau segar. Dibuat tanpa bahan kimia, pewarna atau pengawet.

BPOM 223007061
Isi 50 Kapsul



#daunkelor #moringaoleifera #herbaldaunkelor #herbalkelor #kapsulkelor #antioksidan #superfood"
Dankelor Solusi Nyeri Sendi Kaku Bengkak Pegal Linu Ekstrak Daun Kelor Moringa Oleifera Isi 60 Kapsul,Rp92.500,Herbalnyo Indonesia,Tasikmalaya,3 terjual,https://www.tokopedia.com/herbalnyo-indonesia/dankelor-solusi-nyeri-sendi-kaku-bengkak-pegal-linu-ekstrak-daun-kelor-moringa-oleifera-isi-60-kapsul-1730629926382765777?extParam=ivf%3Dfalse%26keyword%3Dmoringa+capsule%26search_id%3D2025031000364028D8CA3399EAD8229J6K%26src%3Dsearch,"Dankelor adalah produk suplemen untuk menjaga kesehatan tubuh yang terbuat dari Ekstrak Daun Kelor (Moringa Oleifera) murni tanpa campuran bahan lainnya sehingga khasiatnya 4x lebih terasa dan kandungan multi vitamin, mineral, antioksidan dan kalsium tinggi tetap terjaga karena diproses melalui mesin berteknologi modern.


Daun Kelor terkenal sebagai Tanaman Sejuta Manfaat, maka tak heran jika Dankelor ini memiliki khasiat seperti :
- Membantu mengatasi nyeri sendi
- Membantu mengurangi peradangan akibat radang sendi
- Membantu meningkatkan kesehatan tulang dan sendi
- Membantu mengatasi sakit pinggang, tangan, kaki
- Membantu mengatasi Nyeri lutut, telapak kaki, pundak
- Membantu mengatasi nyeri sendi bengkak
- Membantu mengatasi kaku dan pegal linu akibat nyeri sendi
- Membantu memelihara kesehatan sehari-hari agar tetap fit


Aturan Konsumsi :
1x1 Kapsul Setiap Hari (keluhan ringan)
2x1 Kapsul Setiap Hari (keluhan berat)
Dapat ditingkatkan hingga 3x1 Kapsul setiap hari


Diproduksi oleh :
CV.Kandin Berkah Mandiri
Yogyakarta


Halal & BPOM
No.TR223016561


Gratis Konsultasi
Setiap Pembelian Produk di Toko Kami


Jadwal Pengiriman Setiap Hari
Pukul 08.00 - 18.00
(pembelian diatas jam kerja akan dikirim hari berikutnya)
Cari Produk Herbal Berkualitas Yaa Di Herbalnyo Indonesia"
Kapsul Ekstrak Daun Kelor K-LOR Moringa Darusyifa BPOM ORIGINAL 100%,Rp26.500,Pergaulan Herbal,Jakarta Selatan,22 terjual,https://www.tokopedia.com/pergaulanherbal/kapsul-ekstrak-daun-kelor-k-lor-moringa-darusyifa-bpom-original-100?extParam=ivf%3Dfalse%26keyword%3Dmoringa+capsule%26search_id%3D2025031000364028D8CA3399EAD8229J6K%26src%3Dsearch,"Kapsul K-LOR (Ekstrak Daun Kelor) ISI: 60 kapsul POM TR. 153 385 471 Sertifikasi HALAL MUI Cangkang Kapsul No. 00140012700600 Kebaikan Nutrisi Alam Ada Di Setiap Helainya Ekstrak Daun Kelor merupakan sumber penting vitamin B6, vitamin C, provitamin A sebagai beta-karoten, magnesium, protein dan nutrisi lain yg telah diteliti di Lab. oleh USDA. Jika dibandingkan dengan makanan umum, daun kelor sangat tinggi dalam kandungan nutrisinya. MANFAAT : - Membantu mengatasi gizi buruk - Sumber vitamin dan mineral tinggi - Anti inflamasi / peradangan - Mengatasi nyeri, letih, linu - Mengobati mata minus, plus dan silinder - Mengobati anemia - Membantu mengobati sakit jantung - Membantu menurunkan kolestrol KOMPOSISI : Ekstrak Daun Kelor (Moringa Oleifera Extract) 100% ATURAN PAKAI : - Dewasa Pencegahan 2 x 1 kapsul / hari Pengobatan 3 x 3 kapsul / hari - Anak-anak Pencegahan 1 x 1 kapsul / hari Pengobatan 2 x 2 kapsul / hari - Sebaiknya diminum 30 menit sebelum makan Diproduksi oleh : CV. HIC Didistribusikan oleh : DAL Herbal"
Kapsul Daun Kelor Moringa 100pcs Organik Superfood Food Grade,Rp15.000,Mustika Djamue,Kab. Situbondo,26 terjual,https://www.tokopedia.com/aku-padamu/kapsul-daun-kelor-moringa-100pcs-organik-superfood-food-grade?extParam=ivf%3Dfalse%26keyword%3Dmoringa+capsule%26search_id%3D2025031000364028D8CA3399EAD8229J6K%26src%3Dsearch,"Manfaat daun kelor untuk kesehatan
Pohon kelor yang punya nama latin Moringa oleifera diperkaya dengan kandungan nutrisi seperti kalsium, zat besi, vitamin, dan asam amino esensial yang juga ditemukan pada quinoa dan daging hewani. Selain itu, biji kelor juga kaya akan kandungan vitamin C, antioksidan, dan agen antiperadangan.
Berikut adalah manfaat biji kelor yang sayang untuk dilewatkan.
1. Menurunkan tekanan darah
2. Membuat tidur lebih nyenyak dan meningkatkan energi
3. Menurunkan gula darah
4. Menjaga kesehatan dan kecantikan kulit..
dan masih banyak manfaat lainnya..
Bisa request Varian daun kelor lainnya juga ya.. :-)

Komposisi :
Murni Herbal Organik Superfood Multivitamin..

Segera ubah kebiasaan anda mengkonsumsi teh biasa..

Dengan meningkatkan imunitas tubuh kita.. Kini hadir dg kemasan baru karena melayani beberapa resseller aktif kami di Indonesia, Malaysia, Singapura dan terus bertambah..

ISI SESUAI JUDUL
-Kemasan Plastik PE
-Tiap Minggu produksi
-Jaminan produk selalu yang terbaik dan terbaru
-Ayakan 200 - 300 mesh sampai mendapatkan yang terhalus
-Oven Suhu 30-45 Derajat

Produk ini merupakan simplisia kering murni yang diproses dan dikemas secara higienis.

Bisa anda tambahkan gula putih, gula merah, madu dan bisa juga di taburkan di setiap masakan atau jus atau minuman anda sesuai selera masing-masing.

Kearifan lokal mengonsumsi jamu dipercaya turun temurun dapat mengobati berbagai masalah kesehatan dan kecantikan.

Indonesia salah satu negara dengan apotek hidup terbesar di dunia. Jika satu jenis tumbuhan saja bisa memiliki banyak manfaat, maka berbagai jenis rempah dan tumbuhan di Indonesia hampir semuanya memiliki manfaat yang baik bagi kesehatan kita.

Jamu Nusantara adalah warisan leluhur bangsa dari berbagai wilayah di Indonesia yang telah dimanfaatkan secara turun-temurun berdasarkan bukti empiris untuk pengobatan dan pemeliharaan kesehatan serta digunakan secara lestari sampai sekarang. Tanpa efek samping.."
