name,original_price,discounted_price,discount,store,location,sold,details_link,description,rating
Teh Seduh Daun Kelor Organik 100% Asli dan Alami 50gr / Moringa Tea,Rp10.000,,,Royhan_Herbal,Kab. Bekasi,26 terjual,https://www.tokopedia.com/royhanherbal/teh-seduh-daun-kelor-organik-100-asli-dan-alami-50gr-moringa-tea-shafid-50gr-ca8af?extParam=ivf%3Dfalse%26keyword%3Dmoringa+tea%26search_id%3D20250310230044822C846D2BB9B42CEDY7%26src%3Dsearch,"Teh Seduh Daun Kelor Organik 100% Asli dan Alami 50gr / Moringa Tea / Teh Daun Kelor 50gr

Variasi Teh Seduh Daun Kelor :
- Teh Kelor Berkah Jaya 50gr
- Teh Kelor Berkah Herbal 40gr
- Teh Kelor Shafid 50gr

Manfaat utama Teh Daun Kelor :
✓ Untuk meningkatkan imunitas.
✓ Vitamin dari daun kelor setara bahkan melebihi dari buah buahan dan sayuran.
✓ Daun Kelor adalah Superfood terbaik.

Khasiat & Kegunaan Teh Daun Kelor:
✓ Meningkatkan ketahanan alamiah tubuh
✓ Menyegarkan mata dan otak
✓ Meningkatkan metabolisme tubuh
✓ Meningkatkan struktur sel tubuh
✓ Meningkatkan serum kolesterol alamiah
✓ Mengurangi kerutan pada kulit
✓ Meningkatkan fungsi normal hati & ginjal
✓ Memperindah kulit
✓ Meningkatkan energi
✓ Memudahkan pencernaan
✓ Sebagai anti oksidan
✓ Memelihara sistem imunitas tubuh
✓ Bersifat anti peradangan
✓ Mendukung kadar gula normal tubuh
✓ Memberi perasaan sehat secara menyeluruh

#Happy Shoping",4.8
Daun Kelor Kering Asli Tanpa Campuran Kualitas Grade A 40gr | Teh Seduh Daun Kelor | Teh Moringa Oleifera 100% Organik Membantu Menurunkan Gula Darah,Rp13.000,Rp10.000,23%,Annabawy Store,Kab. Bekasi,5 terjual,https://www.tokopedia.com/annabawy-store/daun-kelor-kering-asli-tanpa-campuran-kualitas-grade-a-40gr-teh-seduh-daun-kelor-teh-moringa-oleifera-100-organik-membantu-menurunkan-gula-darah-1729622367713461573?extParam=ivf%3Dfalse%26keyword%3Dmoringa+tea%26search_id%3D20250310230044822C846D2BB9B42CEDY7%26src%3Dsearch,"Daun Kelor Dipercaya Memiliki Manfaat Sebagai Berikut : 




Anti Stress
Menurunkan Gula Darah
Mengurangi Peradangan
Kaya Antioksidan



Saran Penyajian : 




masukan 1 - 2 sendok teh daun kelor
seduh dengan air panas
aduk hingga warna air berubah



minum secara rutin 1 gelas teh daun kelor per hari agar terasa manfaatnya",5
Paket 10 Pcs Teh Seduh Daun Kelor 40gr Asli Premium Organik Moringa Tea Daun Kelor Kering Alami Minuman Herbal Tanpa Gula,Rp100.000,Rp75.000,25%,Rumah Herbaa,Kab. Bekasi,40+ terjual,https://www.tokopedia.com/rumah-herbaa/paket-10-pcs-teh-seduh-daun-kelor-40gr-asli-premium-organik-moringa-tea-daun-kelor-kering-alami-minuman-herbal-tanpa-gula-1729654703146567866?extParam=ivf%3Dfalse%26keyword%3Dmoringa+tea%26search_id%3D20250310230044822C846D2BB9B42CEDY7%26src%3Dsearch,"Teh Seduh Daun Kelor 40 Gram Isi 10pcs
Manfaat utama Teh Daun Kelor untuk meningkatkan imunitas.
Vitamin dari daun kelor setara bahkan melebihi dari buah buahan dan sayuran.
Daun Kelor adalah Superfood terbaik.

Netto 40 gram

Khasiat & kegunaan :
Meningkatkan ketahanan alamiah tubuh
Menyegarkan mata dan otak
Meningkatkan metabolisme tubuh
Meningkatkan struktur sel tubuh
Meningkatkan serum kolesterol alamiah
Mengurangi kerutan pada kulit
Meningkatkan fungsi normal hati & ginjal
Memperindah kulit
Meningkatkan energi
Memudahkan pencernaan
Sebagai anti oksidan
Memelihara sistem imunitas tubuh
Bersifat anti peradangan
Mendukung kadar gula normal tubuh
Memberi perasaan sehat secara menyeluruh",4.4
TEH CELUP DAUN KELOR MORINGA ISI 20 MIRIP MASAGI ORIGINAL MURAH,Rp13.000,,,Herbal Bandung Murah 1,Bandung,12 terjual,https://www.tokopedia.com/herbalbandungmurah/teh-celup-daun-kelor-moringa-isi-20-mirip-masagi-original-murah?extParam=ivf%3Dfalse%26keyword%3Dmoringa+tea%26search_id%3D20250310230044822C846D2BB9B42CEDY7%26src%3Dsearch,,5
teh celup Herbal daun kelor moringa,Rp12.500,,,xyz_zaid,Kab. Magelang,18 terjual,https://www.tokopedia.com/xyzzaid/teh-celup-herbal-daun-kelor-moringa?extParam=ivf%3Dfalse%26keyword%3Dmoringa+tea%26search_id%3D20250310230044822C846D2BB9B42CEDY7%26src%3Dsearch,,5
"TEH DAUN KELOR/MORINGA TEA/HERBAL MORINGA TEA,ISI 20 DAN 30 TEA BAG",Rp16.500,Rp15.345,7%,Auf Tea Dan Tisane,Jakarta Timur,,https://www.tokopedia.com/auf-tea/teh-daun-kelor-moringa-tea-herbal-moringa-tea-isi-20-dan-30-tea-bag-20-tea-bag-52c96?extParam=ivf%3Dfalse%26keyword%3Dmoringa+tea%26search_id%3D20250310230044822C846D2BB9B42CEDY7%26src%3Dsearch,"AUF TEA DAN TISANE

TEH DAUN KELOR ATAU MORINGA TEA

Komposisi Produk :
Terbuat Dari 100%  Daun Kelor 

Daun kelor merupakan sumber protein, vitamin, dan mineral cukup tinggi. dapat membantu menjaga kadar gula darah serta memiliki kandungan antioksidan tinggi. Selain itu, kandungan nutrisi daun kelor pun sangat bagus untuk menjaga iminitas tubuh. Dikenal dengan sebutan super food yang sangat baik untuk kesehatan. Teh daun kelor diproses secara higienis sehingga menghasilkan produk yang berkualitas. Dikemas di dalam Kemasan Zipper Lock sehinga produk teh aman. Walaupun kemasan sudah dibuka dapat tertutup rapat kembali sehingga kualitas teh tejaga.

 Manfaat dan Keunggulan Produk :
- Mengatasi Hipertensi dan Tekanan Darah Tinggi
- Meningkatkan Imunitas tubuh
- Mengatasi diabetes
- Menyehatkan mata
- Mengobati Rematik
- Mengatasi Cacingan
- Mencegah Virus
- Mengobati Herpes, Kurap dan Luka bernanah
- Menghilangkan Flek wajah
- Penghancur batu ginjal

Silahkan kunjungi Toko kami untuk melihat varian produk lainnya.

MOHON MENYERTAKAN VIDEO SAAT UNBOXING PRODUK UNTUK KLAIM JIKA TERJADI KERUSAKAN.",5
Teh Daun Kelor Kering Premium SHAFID Isi 40gr - Moringa Tea Herbal Tanpa Gula,Rp10.000,,,Dunia Herbaa_NEW,Kab. Bekasi,250+ terjual,https://www.tokopedia.com/dunia-herbaa/teh-daun-kelor-kering-premium-shafid-isi-40gr-moringa-tea-herbal-tanpa-gula-1730147184172500472?extParam=ivf%3Dfalse%26keyword%3Dmoringa+tea%26search_id%3D20250310230044822C846D2BB9B42CEDY7%26src%3Dsearch,"Teh Seduh Daun Kelor 40 Gram
Teh Daun Kelor Kering Premium SHAFID Isi 40gr - Moringa Tea Herbal sangat cocok untuk dinikmati oleh para pecinta teh.



Keistimewaan dari daun kelor adalah kandungan vitaminnya yang setara bahkan melebihi dari buah-buahan dan sayuran. Daun Kelor adalah Superfood terbaik yang bisa membantu menjaga kesehatan tubuh. produk ini juga bersifat organik sehingga bisa diandalkan dalam menjaga pola makan sehat Anda. Bentuk teh kelor yang disajikan dalam bentuk Daun Kering membuat Anda dapat menyesuaikan sendiri takaran secangkir teh sesuai keinginan Anda.

Dengan cita rasa herbal alami dari daun kelor pilihan ini dan manfaatnya yang luar biasa bagi kesehatan, Teh Daun Kelor Kering Premium SHAFID Isi 40gr - Moringa Tea Herbal menjadi pilihan tepat untuk menemani waktu santai Anda di rumah atau kantor. Dapatkan segera produk Teh Daun Kelor Kering Premium SHAFID Isi 40gr - Moringa Tea Herbal di Dunia Herbaa!",4.6
TEH CELUP MORINGA / DAUN KELOR SIAP SEDUH,Rp24.000,,,Rempah Bu Risma,Kab. Bekasi,100+ terjual,https://www.tokopedia.com/rempahburisma/teh-celup-moringa-daun-kelor-siap-seduh?extParam=ivf%3Dfalse%26keyword%3Dmoringa+tea%26search_id%3D20250310230044822C846D2BB9B42CEDY7%26src%3Dsearch,"1 Kemasan Berisi 15 Pcs Kantong Teh

Teh Moringa Atau Teh Daun Kelor Kini Hadir Di Rempah Bu Risma Dengan Kemasan Siap Seduh San Praktis.
Sangat Cocok Menemani Anda Yang Sangat Sibuk Dan Praktis Jika Dibawa Selama Perjalanan.

Cara Konsumsi :
Cukup Ambil Satu Kantung Teh Dan Seduh Dengan Air Panas Sekitar 350 Ml.
Aduk Beberapa Menit Dan Teh Siap Dikonsumsi.",4.9
Teh Daun Kelor Moringa Oliefera Hikma/Teh Moringa/Teh Kelor,Rp125.000,Rp30.000,76%,Neo Mart_NEW,Surabaya,50+ terjual,https://www.tokopedia.com/neo-mart-360/teh-daun-kelor-moringa-oliefera-hikma-teh-moringa-teh-kelor-1729859897202739731?extParam=ivf%3Dfalse%26keyword%3Dmoringa+tea%26search_id%3D20250310230044822C846D2BB9B42CEDY7%26src%3Dsearch,"🙅 Semua Request silakan cantumkan dalam dalam Kolom Keterangan/Catatan saat melakukan pemesanan
FAQ ❓
✉ Berapa lama masa pengemasan dan pengiriman pesanan saya ?
✅ Untuk pengemasan dan pengiriman estimasi 1-3 hari untuk pulau jawa, 3-7 hari untuk luar pulau jawa, tapi tidak perlu khawatir terkadang paket akan tiba lebih cepat dari estimasi
✉ Apa bisa bayar di tempat (COD)?
✅ Bisa, Untuk COD
✉ Apa ada garansi ?
✅ Saat paket diterima, jangan lupa VIDEO UNBOXING dulu dan jika kendala JANGAN langsung KLIK SELESAI, langsung chat admin terlebih dahulu, kami akan memberikan solusi sesuai dengan kendala yang dialami",4.9
NATUR Shampoo - 270ml | Ginseng | Aloe | Tea Tree | Olive | Moringa,Rp47.008,,,jselectiv by JHON Putra Kosmetik,Palembang,40+ terjual,https://www.tokopedia.com/jselectiv/natur-shampoo-270ml-ginseng-aloe-tea-tree-olive-moringa-aloe-vera?extParam=ivf%3Dfalse%26keyword%3Dmoringa+tea%26search_id%3D20250310230044822C846D2BB9B42CEDY7%26src%3Dsearch,"1. Jam Operasi Toko (Senin-Sabtu 09.00-17.00 | Minggu 09.00-15.00). Chat direspon di Jam Operasi Toko

2. KETENTUAN PENGIRIMAN | Pesanan KURIR INSTAN masuk di Jam Operasi Toko diproses LANGSUNG di Jam Operasi Toko | Pesanan KURIR REGULER diproses dikirim mengikuti Ketentuan Marketplace yaitu MAKSIMUM 48 JAM (2 HARI) terhitung dari Pesanan Diterima – Skedul Kurir Pick Up SiCepat 10.00 AnterAja 17.00 | GRATIS ONGKIR BUKAN SAMEDAY DELIVERY

NOTE : Semua Pesanan pasti diproses dan dikirim. Tidak perlu terus menanyakan kapan dikirim karena menjawab pertanyaan seperti ini bukan saja menghabiskan Waktu Pengemasan Penjual tapi pastinya malah memperlambat proses Pengiriman. Mau dikirim cepat? Pilih KURIR INSTAN dari Penjual di kota yang sama. Mau yang gratis-gratis? Sabar

3. Japri sebelum CO (Check Out) disarankan. Pesanan dengan varian/item kosong yang masuk ke Penjual tanpa Japri sebelum CO, akan Penjual konfirmasi via Chat. Bila tidak ada balasan , Pesanan akan diproses dengan REFUND (kembali uang diselip di Paket)

4. TIDAK ADA FREE BUBBLE | Semua Pesanan pasti diproses packing sebaik seaman mungkin. Penjual tidak pernah dan tidak akan mungkin mengirimkan barang rusak. Namun untuk ekstra proteksi, Pembeli menentukan sendiri, apakah Pesanan diproses dengan Bubble Wrap atau tidak. Penjual menyediakan Bubble Wrap di List Produk untuk dimanfaatkan, pilih dengan bijak | KERUSAKAN AKIBAT KELALAIAN KURIR ATAU KARENA PEMBELI TIDAK MEMANFAATKAN BUBBLE WRAP BUKAN MENJADI TANGGUNG JAWAB PENJUAL. Seller menerapkan kebijakan #CerdasBelanjaOnline dengan NO UNBOXING VIDEO = NO COMPLAINT

5. Proses pengiriman adalah proses yang berjalan otomatis. Penjual tidak dapat menambahkan/mengganti Alamat Pengiriman secara manual. Lacak Pengiriman melalui fitur LACAK di Aplikasi, atau hubungi langsung Hotline Kurir dengan menyebutkan No Resi. Penjual TIDAK TERLIBAT DALAM PENGIRIMAN

#pastiORI #pastiBPOM #pastiEDPANJANG
Selamat berbelanja!

jselectiv",4.9
Teh Daun Kelor 50gr - Moringa Tea / Waroeng Rempah Murah,Rp9.500,,,Waroeng Rempah 88,Bandung,30+ terjual,https://www.tokopedia.com/waroengrempah/teh-daun-kelor-50gr-moringa-tea-waroeng-rempah-murah?extParam=ivf%3Dfalse%26keyword%3Dmoringa+tea%26search_id%3D20250310230044822C846D2BB9B42CEDY7%26src%3Dsearch,"Daun Kelor 100% Murni Premium
Berat Bersih: 50gr

Manfaat Daun Kelor :
1. Meningkatkan imunitas tubuh
2. Mengontrol kadar gula darah
3. Melancarkan pencernaan

Cara penggunaan : Bisa tinggal diseduh

Cara penyimpanan : Disimpan ditempat yang kering""",4.9
INNER CLEANSE | Green Tea Grass Jelly Mahkota Dewa Keji Beling Aromatic Ginger Moringa Curcuma Basil Fenugreek Premium,Rp26.500,,,Cae Tea & Tisane,Malang,14 terjual,https://www.tokopedia.com/caetea/inner-cleanse-green-tea-grass-jelly-mahkota-dewa-keji-beling-aromatic-ginger-moringa-curcuma-basil-fenugreek-premium-1730862665632810902?extParam=ivf%3Dfalse%26keyword%3Dmoringa+tea%26search_id%3D20250310230044822C846D2BB9B42CEDY7%26src%3Dsearch,"INNER CLEANSE | Green Tea Mesona Chinensis Phaleria Macrocarpa Strobilanthes Crispa Aromatic Ginger Moringa Leaves Curcuma Basil Fenugreek Premium

Komposisi :
Green Tea, Mesona Chinensis, Phaleria Macrocarpa, Strobilanthes Crispa, Aromatic Ginger, Moringa Leaves, Curcuma, Basil, Fenugreek

Manfaat Kesehatan :
- Mengurangi dan mengontrol kadar kolesterol
- Membantu menangkal radikal bebas
- Menjaga kesehatan otak
- Menurunkan tekanan darah

Petunjuk Penyimpanan :
- Expired : 24 bulan dari Hari Pengiriman atau sampai bau berubah
- Kemasan: Ziplock, bisa ditutup rapat dan disimpan kembali
( Simpan di tempat yang kering, suhu normal dan terlindung dari sinar matahari)

Method Brewing :
Weight Tea : 2 gr
Water : 250 ml
Time : 5 - 15 Minutes
Temp : 85 'C

P-IRT 50835073001557-30

Wajib Video UNBOXING, tanpa video UNBOXING tidak dapat klaim garansi

Happy Shopping!",0
TEH HERBAL MAWALI MORINGA KELOR Organik,Rp45.000,,,ALMA INDONESIA,Surakarta,250+ terjual,https://www.tokopedia.com/alma-indonesia/teh-herbal-mawali-moringa-kelor-organik-1729613413244242276?extParam=ivf%3Dfalse%26keyword%3Dmoringa+tea%26search_id%3D20250310230044822C846D2BB9B42CEDY7%26src%3Dsearch,"Yuk jadikan kebiasaan Ngetehmu sebagai gaya hidup sehat, dengan Teh Herbal Mawali Moringa Kelor. Teh Mawali Moringa diolah dengan standart CPOTB, tanpa Bahan Kimia Obat , sesuai SNI ISO dan sudah bersertifikasi FDA Approved yang berarti sudah berstandart Internasional. Manfaat luar biasa DAUN KELOR kini disempurnakan dengan pengolahan yang terbaik oleh Mawali. Ready stok ya Kak, 1 kg bs muat 8 pouch.",4.8
Teh Celup Daun Kelor Original 20 Kantong Moringa Tea Premium Organik,Rp30.000,,,Yumna-mart,Kab. Bekasi,100+ terjual,https://www.tokopedia.com/yumna-ma/teh-celup-daun-kelor-original-20-kantong-moringa-tea-premium-organik?extParam=ivf%3Dfalse%26keyword%3Dmoringa+tea%26search_id%3D20250310230044822C846D2BB9B42CEDY7%26src%3Dsearch,"Detail Produk : 1 Pack terdiri dari 20 kantung teh celup Netto 40 gr ( 20 x 2 gr) Nomor PIRT. 8103311320343-25 Diproduksi oleh UD. Herbasari - Sukoharjo, Didistribusikan oleh UD. Tazakka Group - Sukoharjo 1 kg cukup 16 pcs Expired : 24 bulan sejak produksi Komposisi : Tiap kantung mengandung daun teh pilihan dan herbal Moringa oleifera L. folium ( Daun Kelor ) Khasiat : Sebagai minuman kesehatan Membantu meredakan nyeri sendi Menghambat pertumbuhan kanker Menyehatkan mata Menurunkan kadar gula dan kolesterol Antioksidan Pemenuhan gizi baik ibu menyusui Membantu kesehatan pencernaan Menjaga fungsi otak Mengurangi peradangan Cara Menyajikan : Masukkan 1 kantong teh celup herbal Daun Kelor kedalam gelas / cangkir. Tuangkan air mendidih kedalamnya. Diamkan beberapa saat sampai diperoleh warna, kepekatan dan aroma yang mantap. Aduk perlahkan lalu angkat kantong teh celup herbal Daun Kelor dengan sendok. Bila perlu tambahkan pemanis gula atau madu sesuai selera. Kesegaran rasa dan khasiat teh celup herbal Daun Kelor Tazakka siap dinikmati.",4.8
TEH CELUP DAUN KELOR MORINGA,Rp11.900,,,Alam Herbal Nusantara,Kab. Magelang,1rb+ terjual,https://www.tokopedia.com/alamherbalnusantara/teh-celup-daun-kelor-moringa?extParam=ivf%3Dfalse%26keyword%3Dmoringa+tea%26search_id%3D20250310230044822C846D2BB9B42CEDY7%26src%3Dsearch,"DAUN KELOR / MORINGA

Merupakan sumber vitamin B6, vitamin C, provitamin A sebagai Beta karoten, Magnesium, Protein dan nutrisi lain. Jika di bandingakan dengan makanan lain, Daun KELOR sangat tinggi kandungan nutrisinya.

Khasiat Daun kelor :
- Membantu mengatasi gangguan pencernaan
- Menjaga kesehatan dan stamina tubuh
- Membantu fungsi ginjal dan hati
- Menjaga kesehatan rambut dan pertumbuhannya
- Membantu mengatasi penyakit jantung
- Anti kanker
- Anti diabetes
- Membantu mengurangi peradangan sendi dan Rematik

KOMPOSISI :
- Dain Kelor
- Green Tea Original

ISI 20 KANTONG CELUP

Aturan minum :
Seduhlah teh kedalam segelas air panas diamkan selama 10-15 menit, tambahkan pemanis alami rendah kalori secukupnya.
Minum 2x sehari (pagi dan sore)

PERINGATAN :
DAUN KELOR TIDAK COCOK UNTUK IBU HAMIL MUDA",4.9
Teh Daun Kelor 50gr / Moringa Tea Organik / Teh Seduh Daun Kelor 100%,Rp15.000,Rp10.000,33%,DEEMSHOP,Kab. Bekasi,25 terjual,https://www.tokopedia.com/deemsh/teh-daun-kelor-50gr-moringa-tea-organik-teh-seduh-daun-kelor-100?extParam=ivf%3Dfalse%26keyword%3Dmoringa+tea%26search_id%3D20250310230044822C846D2BB9B42CEDY7%26src%3Dsearch,"Teh Daun Kelor 50gr / Moringa Tea Organik / Teh Seduh Daun Kelor 100% Alami - Super Food Terbaik Teh Kelor 50gr Teh Awur

Manfaat utama Teh Daun Kelor untuk meningkatkan imunitas.
Vitamin dari daun kelor setara bahkan melebihi dari buah buahan dan sayuran.
Daun Kelor adalah Superfood terbaik.

Khasiat & kegunaan :
✓ Meningkatkan ketahanan alamiah tubuh
✓ Menyegarkan mata dan otak
✓ Meningkatkan metabolisme tubuh
✓ Meningkatkan struktur sel tubuh
✓ Meningkatkan serum kolesterol alamiah
✓ Mengurangi kerutan pada kulit
✓ Meningkatkan fungsi normal hati & ginjal
✓ Memperindah kulit
✓ Meningkatkan energi
✓ Memudahkan pencernaan
✓ Sebagai anti oksidan
✓ Memelihara sistem imunitas tubuh
✓ Bersifat anti peradangan
✓ Mendukung kadar gula normal tubuh
✓ Memberi perasaan sehat secara menyeluruh

Netto : 50 Gram

Dikemas Oleh :
Berkah Jaya
Bekasi - Indonesia",5
MORINGA PEARL | Herbal Tea Blend Green Tea Moringa Cardamom 15Gr - 1KG,Rp10.500,,,Cae Tea & Tisane,Malang,23 terjual,https://www.tokopedia.com/caetea/moringa-pearl-herbal-tea-blend-green-tea-moringa-cardamom-15gr-1kg-15-gram-b9824?extParam=ivf%3Dfalse%26keyword%3Dmoringa+tea%26search_id%3D20250310230044822C846D2BB9B42CEDY7%26src%3Dsearch,"MORINGA PEARL | Herbal Tea Blend Green Tea Moringa Cardamom Peppermint Premium 15 Gram - 1 KG

Komposisi :
Green tea, Moringa, Cardamom, Peppermint

Manfaat Kesehatan :
- Menurunkan berat badan
- Mencegah penuaan
- Meningkatkan kesehatan mulut
- Mengatasi jerawat
- Mencegah kanker
- Meredakan batuk dan pilek

Petunjuk Penyimpanan :
- Expired : 24 bulan dari Hari Pengiriman atau sampai bau berubah
- Kemasan: Ziplock, bisa ditutup rapat dan disimpan kembali
( Simpan di tempat yang kering, suhu normal dan terlindung dari sinar matahari)

Method Brewing :
Weight Tea : 2 gr
Water : 250 ml
Time : 4 Minutes
Temp : 85 'C

P-IRT 50835071321557-29

Wajib Video UNBOXING, Tanpa Video UNBOXING tidak dapat klaim garansi

Happy Shopping!",5
"MORINGA KOE, teh seduh daun Kelor asli NTT",Rp25.000,,,Pintukoe,Kupang,22 terjual,https://www.tokopedia.com/pintukoe/moringa-koe-teh-seduh-daun-kelor-asli-ntt?extParam=ivf%3Dfalse%26keyword%3Dmoringa+tea%26search_id%3D20250310230044822C846D2BB9B42CEDY7%26src%3Dsearch,"Moringa Oleifera atau yang lebih kita kenal sebagai Daun Kelor secara ilmiah di identifikasi bila dikonsumsi sebagai Super Food. Kandungan Nutrisi pada daun kelor sangat kaya dengan protein dan Vitamin sehingga disebut sebagai Green Super food.

Juga sebagai Sumber kalsium yang baik, mengandung antioksidan, membangkitkan sistem kekebalan tubuh, memperlancar metabolisme tubuh, dan menstabilkan berat badan.

Gram per Gram di dalam Nutrisi Moringa (daun kelor) = 2x protein dalam yogurt, 4x vitamin A dalam wortel, 3x potasium dalam pisang, 4x kalsium dalam susu, 7x vitamin C dalam jeruk.

Produk teh kelor dibuat dengan menggunakan standar pengelolaan pengeringan daun organik tanpa menggunakan panas matahari. Dengan proses pengeringan alamiah kandungan nutrisi di dalam daun tetap terjaga dengan baik. Produk ini biasanya digunakan untuk minum teh sehari hari.

Produk ini diolah secara alamiah, aman dikonsumsi bagi mereka yang vegetarian dan sumber pengelolaan tanaman kelor dilakukan dengan pola tanam organik.

Setiap pengiriman produk ini wajib menggunakan:
1. Packing Dos/Kardus",5
